openrouter_id,display_name,is_active,description,context_length,input_price_usd_million,output_price_usd_million,is_multimodal,cost_band,is_free,supports_reasoning,supports_pdf,current_elo_score,created_at,updated_at,matched_lmsys_model,matched_elo_score,match_confidence,match_reasoning,lmsys_rank,lmsys_organization,has_elo_match
thudm/glm-4-32b:free,THUDM: GLM 4 32B (free),YES,"GLM-4-32B-0414 is a 32B bilingual (Chinese-English) open-weight language model optimized for code generation, function calling, and agent-style tasks. Pretrained on 15T of high-quality and reasoning-heavy data, it was further refined using human preference alignment, rejection sampling, and reinforcement learning. The model excels in complex reasoning, artifact generation, and structured output tasks, achieving performance comparable to GPT-4o and DeepSeek-V3-0324 across several benchmarks.",32768,,,NO,,YES,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:11.329792,,,,No confident match found,,,NO
thudm/glm-z1-32b,THUDM: GLM Z1 32B,YES,"GLM-Z1-32B-0414 is an enhanced reasoning variant of GLM-4-32B, built for deep mathematical, logical, and code-oriented problem solving. It applies extended reinforcement learning—both task-specific and general pairwise preference-based—to improve performance on complex multi-step tasks. Compared to the base GLM-4-32B model, Z1 significantly boosts capabilities in structured reasoning and formal domains.

The model supports enforced “thinking” steps via prompt engineering and offers improved coherence for long-form outputs. It’s optimized for use in agentic workflows, and includes support for long context (via YaRN), JSON tool calling, and fine-grained sampling configuration for stable inference. Ideal for use cases requiring deliberate, multi-step reasoning or formal derivations.",32000,0.48,0.48,NO,$,NO,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:11.029894,,,,No confident match found,,,NO
thudm/glm-z1-32b:free,THUDM: GLM Z1 32B (free),YES,"GLM-Z1-32B-0414 is an enhanced reasoning variant of GLM-4-32B, built for deep mathematical, logical, and code-oriented problem solving. It applies extended reinforcement learning—both task-specific and general pairwise preference-based—to improve performance on complex multi-step tasks. Compared to the base GLM-4-32B model, Z1 significantly boosts capabilities in structured reasoning and formal domains.

The model supports enforced “thinking” steps via prompt engineering and offers improved coherence for long-form outputs. It’s optimized for use in agentic workflows, and includes support for long context (via YaRN), JSON tool calling, and fine-grained sampling configuration for stable inference. Ideal for use cases requiring deliberate, multi-step reasoning or formal derivations.",32768,,,NO,,YES,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:10.774361,,,,No confident match found,,,NO
thudm/glm-z1-rumination-32b,THUDM: GLM Z1 Rumination 32B ,YES,"THUDM: GLM Z1 Rumination 32B is a 32B-parameter deep reasoning model from the GLM-4-Z1 series, optimized for complex, open-ended tasks requiring prolonged deliberation. It builds upon glm-4-32b-0414 with additional reinforcement learning phases and multi-stage alignment strategies, introducing “rumination” capabilities designed to emulate extended cognitive processing. This includes iterative reasoning, multi-hop analysis, and tool-augmented workflows such as search, retrieval, and citation-aware synthesis.

The model excels in research-style writing, comparative analysis, and intricate question answering. It supports function calling for search and navigation primitives (`search`, `click`, `open`, `finish`), enabling use in agent-style pipelines. Rumination behavior is governed by multi-turn loops with rule-based reward shaping and delayed decision mechanisms, benchmarked against Deep Research frameworks such as OpenAI’s internal alignment stacks. This variant is suitable for scenarios requiring depth over speed.",32000,0.48,0.48,NO,$,NO,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:10.229786,,,,No confident match found,,,NO
tngtech/deepseek-r1t-chimera:free,TNG: DeepSeek R1T Chimera (free),YES,"DeepSeek-R1T-Chimera is created by merging DeepSeek-R1 and DeepSeek-V3 (0324), combining the reasoning capabilities of R1 with the token efficiency improvements of V3. It is based on a DeepSeek-MoE Transformer architecture and is optimized for general text generation tasks.

The model merges pretrained weights from both source models to balance performance across reasoning, efficiency, and instruction-following tasks. It is released under the MIT license and intended for research and commercial use.",163840,,,NO,,YES,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:10.029827,,,,No confident match found,,,NO
undi95/remm-slerp-l2-13b,ReMM SLERP 13B,YES,A recreation trial of the original MythoMax-L2-B13 but with updated models. #merge,4096,1.5999999999999999,2.4,NO,$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 17:00:23.629856,,,,No confident match found,,,NO
undi95/toppy-m-7b,Toppy M 7B,YES,"A wild 7B parameter model that merges several models using the new task_arithmetic merge method from mergekit.
List of merged models:
- NousResearch/Nous-Capybara-7B-V1.9
- [HuggingFaceH4/zephyr-7b-beta](/models/huggingfaceh4/zephyr-7b-beta)
- lemonilia/AshhLimaRP-Mistral-7B
- Vulkane/120-Days-of-Sodom-LoRA-Mistral-7b
- Undi95/Mistral-pippa-sharegpt-7b-qlora

#merge #uncensored",4096,1.5999999999999999,2.4,NO,$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 17:00:20.529901,,,,No confident match found,,,NO
x-ai/grok-2-1212,xAI: Grok 2 1212,YES,"Grok 2 1212 introduces significant enhancements to accuracy, instruction adherence, and multilingual support, making it a powerful and flexible choice for developers seeking a highly steerable, intelligent model.",131072,4.0,20.0,NO,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:41.629831,,,,No confident match found,,,NO
x-ai/grok-2-vision-1212,xAI: Grok 2 Vision 1212,YES,"Grok 2 Vision 1212 advances image-based AI with stronger visual comprehension, refined instruction-following, and multilingual support. From object recognition to style analysis, it empowers developers to build more intuitive, visually aware applications. Its enhanced steerability and reasoning establish a robust foundation for next-generation image solutions.

To read more about this model, check out [xAI's announcement](https://x.ai/blog/grok-1212).",32768,4.0,20.0,YES,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:41.329874,,,,No confident match found,,,NO
x-ai/grok-3-beta,xAI: Grok 3 Beta,YES,"Grok 3 is the latest model from xAI. It's their flagship model that excels at enterprise use cases like data extraction, coding, and text summarization. Possesses deep domain knowledge in finance, healthcare, law, and science.

Excels in structured tasks and benchmarks like GPQA, LCB, and MMLU-Pro where it outperforms Grok 3 Mini even on high thinking. 

Note: That there are two xAI endpoints for this model. By default when using this model we will always route you to the base endpoint. If you want the fast endpoint you can add `provider: { sort: throughput}`, to sort by throughput instead. 
",131072,6.0,30.0,NO,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:15.829769,,,,No confident match found,,,NO
x-ai/grok-3-mini-beta,xAI: Grok 3 Mini Beta,YES,"Grok 3 Mini is a lightweight, smaller thinking model. Unlike traditional models that generate answers immediately, Grok 3 Mini thinks before responding. It’s ideal for reasoning-heavy tasks that don’t demand extensive domain knowledge, and shines in math-specific and quantitative use cases, such as solving challenging puzzles or math problems.

Transparent ""thinking"" traces accessible. Defaults to low reasoning, can boost with setting `reasoning: { effort: ""high"" }`

Note: That there are two xAI endpoints for this model. By default when using this model we will always route you to the base endpoint. If you want the fast endpoint you can add `provider: { sort: throughput}`, to sort by throughput instead. 
",131072,0.6,1.0,NO,$$,NO,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:15.629786,Grok-2-Mini-08-13,1263,70.07%,Exact variant match; Same model family,51,xAI,YES
x-ai/grok-beta,xAI: Grok Beta,YES,"Grok Beta is xAI's experimental language model with state-of-the-art reasoning capabilities, best for complex and multi-step use cases.

It is the successor of [Grok 2](https://x.ai/blog/grok-2) with enhanced context length.",131072,10.0,30.0,NO,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:49.073412,,,,No confident match found,,,NO
x-ai/grok-vision-beta,xAI: Grok Vision Beta,YES,"Grok Vision Beta is xAI's experimental language model with vision capability.

",8192,10.0,30.0,YES,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:59:45.029838,,,,No confident match found,,,NO
ai21/jamba-1-5-large,AI21: Jamba 1.5 Large,NO,"Jamba 1.5 Large is part of AI21's new family of open models, offering superior speed, efficiency, and quality.

It features a 256K effective context window, the longest among open models, enabling improved performance on tasks like document summarization and analysis.

Built on a novel SSM-Transformer architecture, it outperforms larger models like Llama 3.1 70B on benchmarks while maintaining resource efficiency.

Read their [announcement](https://www.ai21.com/blog/announcing-jamba-model-family) to learn more.",256000,4.0,16.0,NO,$$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,,,,No confident match found,,,NO
ai21/jamba-1-5-mini,AI21: Jamba 1.5 Mini,NO,"Jamba 1.5 Mini is the world's first production-grade Mamba-based model, combining SSM and Transformer architectures for a 256K context window and high efficiency.

It works with 9 languages and can handle various writing and analysis tasks as well as or better than similar small models.

This model uses less computer memory and works faster with longer texts than previous designs.

Read their [announcement](https://www.ai21.com/blog/announcing-jamba-model-family) to learn more.",256000,0.39999999999999997,0.7999999999999999,NO,$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,,,,No confident match found,,,NO
ai21/jamba-instruct,AI21: Jamba Instruct,NO,"The Jamba-Instruct model, introduced by AI21 Labs, is an instruction-tuned variant of their hybrid SSM-Transformer Jamba model, specifically optimized for enterprise applications.

- 256K Context Window: It can process extensive information, equivalent to a 400-page novel, which is beneficial for tasks involving large documents such as financial reports or legal documents
- Safety and Accuracy: Jamba-Instruct is designed with enhanced safety features to ensure secure deployment in enterprise environments, reducing the risk and cost of implementation

Read their [announcement](https://www.ai21.com/blog/announcing-jamba) to learn more.

Jamba has a knowledge cutoff of February 2024.",256000,1.0,1.4,NO,$$,NO,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,,,,No confident match found,,,NO
allenai/molmo-7b-d:free,AllenAI: Molmo 7B D (free),NO,"Molmo is a family of open vision-language models developed by the Allen Institute for AI. Molmo models are trained on PixMo, a dataset of 1 million, highly-curated image-text pairs. It has state-of-the-art performance among multimodal models with a similar size while being fully open-source. You can find all models in the Molmo family [here](https://huggingface.co/collections/allenai/molmo-66f379e6fe3b8ef090a8ca19). Learn more about the Molmo family [in the announcement blog post](https://molmo.allenai.org/blog) or the [paper](https://huggingface.co/papers/2409.17146).

Molmo 7B-D is based on [Qwen2-7B](https://huggingface.co/Qwen/Qwen2-7B) and uses [OpenAI CLIP](https://huggingface.co/openai/clip-vit-large-patch14-336) as vision backbone. It performs comfortably between GPT-4V and GPT-4o on both academic benchmarks and human evaluation.

This checkpoint is a preview of the Molmo release. All artifacts used in creating Molmo (PixMo dataset, training code, evaluations, intermediate checkpoints) will be made available at a later date, furthering our commitment to open-source AI development and reproducibility.",4096,,,YES,,YES,YES,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,Starling-LM-7B-beta,1115,70.29%,Exact variant match; Same model family,131,Nexusflow,YES
bytedance-research/ui-tars-72b:free,Bytedance: UI-TARS 72B  (free),NO,"UI-TARS 72B is an open-source multimodal AI model designed specifically for automating browser and desktop tasks through visual interaction and control. The model is built with a specialized vision architecture enabling accurate interpretation and manipulation of on-screen visual data. It supports automation tasks within web browsers as well as desktop applications, including Microsoft Office and VS Code.

Core capabilities include intelligent screen detection, predictive action modeling, and efficient handling of repetitive interactions. UI-TARS employs supervised fine-tuning (SFT) tailored explicitly for computer control scenarios. It can be deployed locally or accessed via Hugging Face for demonstration purposes. Intended use cases encompass workflow automation, task scripting, and interactive desktop control applications.",32768,,,YES,,YES,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,,,,No confident match found,,,NO
google/gemini-flash-1.5-8b-exp,Google: Gemini 1.5 Flash 8B Experimental,NO,"Gemini Flash 1.5 8B Experimental is an experimental, 8B parameter version of the [Gemini Flash 1.5](/models/google/gemini-flash-1.5) model.

Usage of Gemini is subject to Google's [Gemini Terms of Use](https://ai.google.dev/terms).

#multimodal

Note: This model is currently experimental and not suitable for production use-cases, and may be heavily rate-limited.",1000000,,,YES,,YES,NO,NO,,2025-05-07 21:34:51.563806,2025-05-24 16:58:57.431370,,,,No confident match found,,,NO
